Star Number,RA (Decimal Degrees),DEC (Decimal Degrees)
2513,329.8108010854653,-57.148814136613275
2514,78.45760839388092,53.660182845166275
2515,165.48530896719245,-83.59316960749116
2516,304.378139776229,85.85713142618368
2517,246.80499613052086,-22.75846899685611
2518,202.27620337899165,10.619249838075447
2519,73.83199659442253,73.43784727336222
2520,264.8135939345151,-36.601627549853156
2521,335.8922225405442,-56.40327710382025
2522,75.93297972138403,3.2238653880986305
2523,347.7946753699552,39.668863902284585
2524,180.99948465133207,49.45250840598675
2525,58.75455469569531,-10.675859182880473
2526,22.48394718332634,27.090780023040068
2527,82.44295111066879,61.933891280384216
2528,322.21043734447517,-37.68593493381862
2529,301.5624141151937,-57.9549357757018
2530,185.9741157773983,28.100229976252024
2531,27.544538446725916,-65.25645405223418
2532,144.1204382402476,-45.208584161437685
2533,116.48898062106386,-72.23238852956385
2534,253.82856949893954,-63.900716887468384
2535,72.79874127300603,82.06073687653412
2536,2.698044693441477,-38.57340912439726
2537,273.23489335399876,73.10065182978414
2538,279.35781256361327,-11.368172409309082
2539,317.14223237984453,6.1490862438258205
2540,37.021809691885665,-36.733542571251164
2541,141.72121710297114,-89.58291296668872
2542,204.61377383420844,41.96469379506266
2543,159.27250998222178,78.01117085637568
2544,17.096283952303438,15.210939992542322
2545,98.70982697503212,45.09420423616845
2546,117.49643188948801,43.08383348722285
2547,144.7488812349673,-56.71214255661182
2548,333.92497864347996,67.13971357579948
2549,22.915853306508133,-65.26140341387594
2550,53.24358856787576,52.978866219175046
2551,106.49434883686837,-88.89539265727018
2552,10.132629359401104,18.359656154669267
2553,333.6816858577427,-11.815439510481696
2554,339.6926317935902,6.13823235992804
2555,145.5158293041853,16.580612964055973
2556,231.52490205718843,18.723243928184672
2557,241.26951337262133,37.05606225269544
2558,5.529845067037318,60.84026851151987
2559,38.8845232427848,-22.282514870628702
2560,231.48077064518256,-29.34170350151649
2561,104.96126498797885,-32.5822732825398
2562,227.71182887402563,-78.04041313237042
2563,237.07080244380046,-8.617165128382908
2564,354.79161210754904,89.00264038384248
2565,196.12766137629143,20.37502067922219
2566,125.71232532383925,40.1817120239356
2567,195.87502943771884,-20.79288740004479
2568,86.0428978590844,85.97254448342446
2569,154.5663788444996,53.650686876678094
2570,306.12858368030936,-47.28458260619956
2571,66.43994584852794,-80.80227223683472
2572,136.23677116391008,-47.49205872450574
2573,73.72098692290642,-64.2607586829458
2574,255.30078974964778,-47.453139597234376
2575,57.751012072318225,-89.60900135863778
2576,226.93992285259284,23.955273226143547
2577,220.24639280623208,80.22365556299704
2578,273.02766845353887,-50.83272692259583
2579,109.41915774254615,25.095680724149048
2580,345.33047284234476,-32.647262704574786
2581,162.39578598811858,-86.10705315857072
2582,224.15609935783363,-71.00323831883385
2583,300.5078696932443,-27.556607544270605
2584,249.60814320713425,-78.07530518543957
2585,313.9518905147178,-61.585401861698855
2586,230.21084442613005,14.243831573201277
2587,183.1131513171466,-16.581016484547902
2588,202.61728573606078,-2.33764490993957
2589,283.54518145971696,-88.0955902312586
2590,178.8297473490113,13.507004945795615
2591,60.70788479954014,-45.60067230724513
2592,328.3874754772638,78.92475156619074
2593,3.1130810544806975,37.527250309186726
2594,292.8546780005611,0.0075231425936266305
2595,286.12094200409626,-36.09460192365743
2596,260.6268441321716,-18.10824888811274
2597,235.90359416619617,3.0999948580923586
2598,104.97504410378245,12.669773998448932
2599,153.03535969938852,-51.94199601191973
2600,176.2972885294161,-1.9269419838391855
2601,70.36356780114735,61.05350016837636
2602,356.7899696070809,-17.96515933558787
2603,224.35833427017994,-30.24440097577218
2604,63.91258079574365,-89.73132317413277
2605,273.7765207635463,3.7539746739166873
2606,233.36021884512647,-49.64139654996505
2607,64.17106159225754,21.569384269327514
2608,82.8304494510642,-22.792354343609375
2609,222.94699323611354,-45.47772688868185
2610,310.7285436980427,-8.986249169894577
2611,347.0311877721387,74.57262372346645
2612,100.18941102569715,23.73916234388564
2613,77.75729835797509,11.548525758902201
2614,322.2470785650494,-1.4872092418398495
2615,68.3320296763149,36.692548299647555
2616,189.6885639944549,48.85893566312731
2617,110.92594385722134,46.31936878723752
2618,334.4950100617246,-53.72674310373032
2619,138.96002181745249,79.72037496068668
2620,165.95547964892896,-54.92303645273601
2621,204.46932292447627,42.67517470916354
2622,316.51907871244714,4.771286305566278
2623,322.35828946469434,10.221763821005979
2624,143.21692550086829,-11.108893516788854
2625,20.76197571029004,48.21792815932349
2626,291.77072279074497,71.95120460101447
2627,23.201588358114705,77.9538190054528
2628,111.32797305734961,-68.25313411056356
2629,280.43881618954885,71.99970320935094
2630,81.99228992990422,-28.8584657315662
2631,202.30202817553172,69.50344340769018
2632,257.11661935056287,-66.04702854990337
2633,264.0416135794344,-72.72776336172173
2634,12.223875734167722,29.11608266138373
2635,39.43871212646537,-48.066963856877734
2636,181.85437183258375,-56.8429337806854
2637,291.8512536537079,-35.98512437243249
2638,57.15453313774867,-5.200097731949043
2639,164.83531462717144,-54.18911556148307
2640,24.285402630001723,18.97587183505067
2641,217.222046369886,-66.38606593634388
2642,303.87996061289425,21.48906164131192
2643,28.004008206974625,-43.47498926116444
2644,353.8429028267063,51.5772968854414
2645,277.52159099048805,-68.82621767301586
2646,29.43504624210094,30.42854047956088
2647,171.71653432858398,46.21515685623251
2648,42.765844392546114,15.736866968361511
2649,292.3214386521401,8.845776751052128
2650,53.879484471282225,-32.60732291136006
2651,352.86642076497986,-38.57311817108424
2652,120.48142113468988,-3.781900953905094
2653,119.65229059876698,23.229701253261894
2654,145.50518060745483,25.632532844028773
2655,245.52959481160906,-4.501974420420197
2656,20.42889490705847,28.64072335349894
2657,220.11148355831025,-63.397150064215694
2658,180.29821149837815,-6.533009333746975
2659,314.52839554313044,24.182413230420607
2660,240.66209796556677,-33.78871010542747
2661,277.55073503743483,-28.596582763091334
2662,132.92630320646344,-29.157235906726783
2663,81.65152412487784,-18.891937424963274
2664,108.86633860144242,53.20220718908328
2665,21.825090785910124,46.553356315091776
2666,186.31960063308537,26.159714136345485
2667,177.53556607084155,-61.897609110229084
2668,146.06050298481387,-72.9997643629038
2669,324.6040137686272,0.7549212934583238
2670,68.17828442052833,47.67076644461707
2671,190.30282622286015,23.16999034531824
2672,215.71486839734115,59.965752733700214
2673,37.08097929642558,-70.9479424133739
2674,283.8040253075951,6.21899708365973
2675,225.31244161779486,-8.908130215616296
2676,89.47593009672268,20.424889231982675
2677,217.23402578055249,56.904847808676834
2678,162.70387312875778,36.880047819938866
2679,132.1223903433704,25.80234767728639
2680,6.951198074739424,-55.849708675285946
2681,264.8175816090734,78.23564535479272
2682,104.58882794024625,10.035405450508136
2683,311.56219521159807,-78.583434928193
2684,45.70845213371451,-6.1795172405664545
2685,67.65669601438155,-88.3266349470943
2686,282.00444601665197,30.160858228669312
2687,271.63475615141977,-80.22397220183518
2688,151.74502504678492,-75.73218807675792
2689,89.85725157632763,-41.450312085030305
2690,189.49677860865432,38.95308955276579
2691,12.95059702324183,-46.94254121906606
2692,71.4754221587214,56.341559655553056
2693,2.8793108202478557,25.540198233799885
2694,35.51489481386465,50.625132552550525
2695,260.8655000023627,-55.06776362511341
2696,183.729180123666,-42.50962492021031
2697,341.75963056493646,37.88796838715112
2698,220.12965108544967,-26.762324583972962
2699,155.27716145898572,-88.47725289634604
2700,116.13194348083906,2.714403247579682
2701,38.75854393164572,-3.715842993434478
2702,32.19601007938374,-33.49698007712665
2703,96.02206822666928,21.429538025904293
2704,138.89696606704246,-87.80109424899325
2705,131.43100416232087,63.11566475154069
2706,40.17939494478203,-26.367894445407494
2707,271.23821171763996,-64.30519353122185
2708,24.811625250888376,25.743055883322896
2709,190.0373710227047,65.04188567477141
2710,119.72293961097729,-43.71490544450434
2711,262.8600144057537,-39.49901467402425
2712,170.24840487814564,-33.59114440540407
2713,210.39589687365967,22.234540492810027
2714,71.15464090911458,-85.66761802184877
2715,342.92198765217023,-72.88731730960559
2716,255.3409926898483,-52.785971601036486
2717,330.06541382491463,-49.56096301950294
2718,100.69082593171315,4.370134716670634
2719,83.93452553141758,89.14082727601772
2720,272.8191039937957,-32.262894828560015
2721,8.963471545873794,-59.917879161328955
2722,308.0596110233322,-80.88182994588757
2723,122.02931102844184,64.21888863687676
2724,276.38303217575657,-1.7566529770182058
2725,190.439351819527,-84.46909550552716
2726,11.26891478843412,20.708187653240316
2727,345.5086113354093,67.43340563529361
2728,253.74841797508446,57.809511142098955
2729,280.94215190496465,-66.21260301623067
2730,221.04000894115904,-65.85415963627756
2731,110.47703796864276,86.58141222299639
2732,105.22536907864223,26.451484872173083
2733,132.33914720628093,-85.16560510559725
2734,291.0702019652578,80.310659658813
2735,232.50834881029283,-35.855661370771074
2736,81.35697318945786,-67.14985350884822
2737,145.46682017555625,-27.585871403814245
2738,326.95066828698305,-49.768870618366684
2739,77.20690482514692,-13.028264256482217
2740,28.85773593217356,19.69953313222159
2741,134.60059293622794,-82.91061703206142
2742,192.01614852553996,76.63599120002704
2743,167.85769430134027,-1.145294749430846
2744,299.0807549459186,-62.334030610225945
2745,305.16731520519113,42.17916515720239
2746,193.95797420997164,79.33752915236613
2747,267.7102070701701,19.49646193162529
2748,36.41253171730528,77.73917222342143
2749,355.3243318000394,-17.727917214530535
2750,351.11214707582315,63.70644919173324
2751,97.71538483273214,-62.881914457309946
2752,76.60975060838122,55.91158420779888
2753,294.32610952350274,87.46484671197143
2754,124.20259440387788,-9.955682951945406
2755,228.18571250908158,-82.09131000578722
2756,316.28601099321236,28.157339442697918
2757,162.37443421218768,-85.28791366111395
2758,285.28441765559023,47.922329950288685
2759,87.29638314990815,-20.034010173710072
2760,166.54832908908762,29.042724274338937
2761,30.37511152107189,-47.62271684795381
2762,12.610726415957982,-79.71122590614203
2763,309.88641497589174,-88.44429044903848
2764,194.5368115032512,37.19235219253966
2765,31.807231164371427,72.144090721454
2766,213.70073367754023,-63.24870952090993
2767,232.59679686613416,-26.991194886533613
2768,116.89048644875199,-12.366620727884694
2769,217.3981513193496,-39.252463465336504
2770,234.20284580315504,-66.58697523743722
2771,192.01914546256404,78.56170680689723
2772,38.30629582285824,12.676782181172328
2773,165.1107504100257,47.09480135579017
2774,84.03380991911901,25.711096232964863
2775,330.8753327441745,13.661799952969517
2776,154.04763144560528,57.73070039664282
2777,267.1276084262175,-83.73045852089832
2778,300.2112752452496,9.000440135214163
2779,171.04646197815862,-25.33286502278365
2780,160.91039324707026,-20.29163955683933
2781,126.34905748504144,64.48800141609863
2782,281.66033137800423,-34.15017173092616
2783,62.901841940600086,-38.26746414071154
2784,250.1598528383085,81.01810291383126
2785,241.97392802779694,-56.11758250795582
2786,259.9383139104258,-83.55901587783121
2787,199.92698183176668,-72.68652196259663
2788,273.9058968208154,-60.27696891057311
2789,320.79684585952117,-47.53821669097474
2790,291.67976199877535,-65.46296184323973
2791,218.97566843782786,0.5753043760371668
2792,128.75144593196623,60.64090494812163
2793,187.46282236286277,38.36124274634341
2794,110.30809521617849,-40.16464951515413
2795,359.4220785039165,13.664857660941848
2796,74.40475396390126,50.03433037045821
2797,314.5231180703624,-1.6618006875419837
2798,171.22995613747108,-12.852347282472877
2799,292.07366951309416,-85.60184491307655
2800,98.8231953906467,38.17424295627612
2801,302.3634317155996,-21.701771351730855
2802,234.67016637748807,77.8258444891137
2803,132.7327973666373,-26.954951828496924
2804,23.16781653698676,-10.076315032000409
2805,11.89895160131979,61.24827214515906
2806,170.5009269369314,-88.89450578405517
2807,29.659985815879345,26.672921106261313
2808,214.32474276756741,70.0368152785534
2809,39.66263791711533,-33.2768844239067
2810,43.869814185715356,64.90488086159783
2811,240.2284343802009,-69.53797154583117
2812,206.0098465047216,-15.374007438816065
2813,146.42396073238083,-1.7375545805555532
2814,95.44459052295831,-1.6282898679810103
2815,247.10310297367857,32.84237077959358
2816,118.45499271550196,53.896364755509495
2817,194.47402573529538,-69.8129516801785
2818,354.75657850197894,22.640061369786352
2819,26.502314184667842,3.629649863896205
2820,88.88985521262855,5.167952382097141
2821,303.1197100129961,16.558182986332127
2822,164.79504112641243,-14.71545080396676
2823,305.0063262665116,30.356589716971982
2824,8.947566157868327,-73.4516542322561
2825,102.8196710355417,4.646603610353026
2826,143.0463686034729,-47.224128510809955
2827,327.2414223169151,-22.244423790464822
2828,331.5935080694766,52.79444598551328
2829,141.5505143648801,77.88184988955933
2830,339.3045208487795,-77.01896213491449
2831,121.70031250324081,47.74724474245059
2832,310.2618410682781,40.0778558325496
2833,117.68348425328969,-32.35121936403774
2834,174.250520424657,-66.26855596463521
2835,324.8973290898357,-32.329808525614865
2836,302.0411989732654,-49.28951093924663
2837,43.13234653809693,-26.91369964313582
2838,322.031906645725,-51.89868027034154
2839,311.91453043069015,27.259113298650718
2840,178.53672707894634,-38.82315263099127
2841,198.96120536640524,-34.53498353261691
2842,176.08499025716196,75.04620332722496
2843,254.23405149156065,2.761818712510234
2844,15.94082945339196,60.19015585603202
2845,249.7355879741616,-77.53355801865092
2846,357.1790818467343,24.77240175137544
2847,123.74418254123681,-36.7636193537293
2848,26.868377791661032,81.53906279390716
2849,96.89827272371451,-73.88515274669751
2850,110.13262617079761,37.916971263187946
2851,53.53718893422488,-9.728816595247636
2852,251.9777343378098,17.946397124050605
2853,172.39329350309288,-22.205810358249664
2854,108.78612538722761,-16.426642907194335
2855,167.1288361665781,58.23482006113426
2856,197.89835659029265,43.339344281456306
2857,14.341817663628472,3.4436340081773977
2858,106.33854553773102,-20.18717869993283
2859,10.89258647653435,8.25402188548378
2860,253.06915136875148,40.4963427237478
2861,227.10911266940536,64.50269773389059
2862,359.4847354178298,23.253066727093483
2863,235.80426905634968,41.854330493335084
2864,128.10401354284602,82.0129861313641
2865,281.5143230085446,-21.617677167742073
2866,190.66628994059667,-14.319867576927976
2867,161.52730762563286,-19.436720662579447
2868,205.76393974127424,-47.42119562061776
2869,143.35940191350235,10.09129659444676
2870,345.5134426468958,-62.77403370527115
2871,324.2213590231017,15.521719122868333
2872,65.6559358924986,56.958111071751205
2873,79.05627923557819,-36.53279626645757
2874,63.35310539562607,51.11633589867296
2875,297.3166979796931,88.17418292892339
2876,134.91596878397178,-40.39982705583132
2877,57.870147971050756,-47.225687156032684
2878,316.3469687208176,49.96654675435104
2879,208.54061680833038,-41.18553622352393
2880,111.17175375078811,9.795889136787153
2881,9.712839411597948,-31.41250416305555
2882,176.4754696929657,31.037669690639532
2883,212.1532005046098,63.46144115292347
2884,345.92743138951647,-6.309726937937924
2885,294.3714777002403,-63.22096256729553
2886,268.12980190616446,40.09562432404849
2887,120.40356876214388,29.322683714275783
2888,304.93879490773287,17.176922637684328
2889,219.59303852551528,76.29702662124174
2890,201.24373040866192,4.427085516342373
2891,166.32280395892315,-37.183247496443606
2892,260.56800672600485,87.4125349282169
2893,287.14633197159316,10.6990079009108
2894,255.2427740845035,25.232834643772833
2895,268.71408861056887,-76.0055022562179
2896,50.93118467782828,-43.20598409288373
2897,130.1147227016561,41.060753271824524
2898,47.05239194933648,-39.870708906530346
2899,78.40895019143657,-64.74671209030853
2900,136.9857252618601,-57.98572069913996
2901,225.22677798766676,30.42704770993815
2902,150.85302700342754,29.40959536833313
2903,82.5984740231205,-43.15418846890226
2904,31.411776628518318,-41.542490970597925
2905,234.75394680156734,-69.48970691067919
2906,27.515153183790893,-23.294255474749917
2907,114.84860702782512,52.04739106034839
2908,266.15051412750086,27.120221994845437
2909,140.9817932921083,-27.456315128342553
2910,282.95883381658103,65.73163446789405
2911,78.86468850479416,-84.70495675257351
2912,303.74407456520464,-31.93433955490383
2913,63.456665185026345,53.64733198752671
2914,45.84277498201372,26.982700480742977
2915,176.05719090042822,28.098978236455466
2916,332.6297528882821,44.76359451982856
2917,284.09833353367213,88.03093273911594
2918,70.99924411094432,-29.183604995077275
2919,216.21836651204245,-63.383437929976694
2920,314.5562815096013,-6.356364325174937
2921,104.4166380215083,25.094733294958587
2922,221.97714898641757,25.272485539857556
2923,273.97668044314224,73.63203270092984
2924,31.50387518040921,3.6717445995001015
2925,328.274202166574,3.994890704500179
2926,193.2886554762396,-49.65279729206521
2927,254.25021149935324,30.24733538288376
2928,293.50656622971366,-22.293177003509356
2929,86.82894292799209,-89.80647008154648
2930,35.7921803881323,-12.151645200665143
2931,248.5070977562517,-48.78995267064971
2932,197.15736590635152,19.434303703070015
2933,112.38240368481081,56.39954662847575
2934,175.29205769765207,-20.84982261856031
2935,323.81408523744415,-16.72257306200939
2936,164.30479865868642,82.3248105172141
2937,88.80246465223979,83.55993758587476
2938,64.0510463013403,-54.57651434491365
2939,18.2806429967953,-40.27194958178024
2940,220.24939957502127,51.83060262245877
2941,96.86702746832735,-88.1354096396254
2942,161.21485128199777,36.51281722378667
2943,218.4477734942233,65.22168003796583
2944,319.2979254159139,-20.666610214605683
2945,107.19018579170961,82.68975142381979
2946,333.15218682510067,3.821429053604163
2947,170.0810577714916,-84.409488273639
2948,38.90984439094455,29.056058996238633
2949,321.5622849089828,87.58119743514698
2950,79.92031007566545,-14.61086228400984
2951,218.6812628127124,-15.122822921042854
2952,229.52813255571752,-57.986788349329416
2953,256.79605253305687,-73.87281138962629
2954,110.97157219814372,17.22425526847408
2955,356.0285274578943,-47.60368591734533
2956,23.237041727925828,24.721960900908485
2957,170.26023073240847,-10.177032520430473
2958,193.35089029043482,32.04431842690853
2959,353.67893857949406,16.949678133286554
2960,356.4894787193497,69.21480176168092
2961,46.10790895311096,-15.310296852984067
2962,229.49008690861686,89.50765688771708
2963,279.88027189243354,89.38277921241567
2964,225.4855962993522,-54.594066002223386
2965,231.29156196745794,-82.26561735654825
2966,65.52288385956054,-3.9223964667372115
2967,270.15420143624704,30.303626678407753
2968,26.969030514343153,1.7471560029266726
2969,253.35890773539825,-83.50229136674217
2970,314.99233125637807,16.101720332861902
2971,234.47015225783838,-22.27752170185248
2972,37.574101779819365,-18.658595635201152
2973,144.8619498548617,68.26630000437368
2974,166.2009289255095,51.48577930051965
2975,142.52770530663,-74.8032519219726
2976,272.59816532671425,-86.74217569181542
2977,127.51374962150439,-50.95975118057921
2978,110.98472172130778,43.19492998449826
2979,340.46873630060765,-49.07077408830166
2980,104.67316077590371,24.547897175253084
2981,165.92315566175412,56.37809877006302
2982,236.46873376617398,8.35059895754317
2983,249.21724125268517,39.33646254516782
2984,299.6239808600389,82.72259846071191
2985,335.4345641157846,-50.78301336593552
2986,2.158253749459713,-7.214673720860873
2987,215.66909102526296,-16.00657707046153
2988,175.7390051581606,-5.568333663756931
2989,66.51971164967915,84.41228576887238
2990,138.980947142851,-38.98938880783118
2991,281.0171841446786,23.79900050236995
2992,284.5260542710421,-16.249774150838405
2993,101.82477524014796,-5.4107579079437755
2994,122.11779935247802,-71.9928673601959
2995,346.08086890162616,37.944610485335744
2996,181.76326656517455,-86.4821983711293
2997,332.0992729325928,78.15105111507651
2998,16.43137988014287,21.372604511752783
2999,59.11166543967072,2.553900168864729
3000,73.42191301445474,60.13882266064641
3001,186.18595432907253,29.87901459672095
3002,200.70470635308277,7.769724263352003
3003,219.33662395576312,89.83636343239084
3004,345.28127594170763,27.716030185772283
3005,220.9715355978299,50.74426567919812
3006,157.8973569344583,-5.621380149321951
3007,213.71914446299945,-72.1904158748901
3008,35.11193773519921,3.3061361069148916
3009,149.49967385146093,15.71349599013233
3010,279.92393552230095,38.963981651726016
3011,27.512010339530054,-49.71754601132506
3012,10.60736859054395,57.855884860716316
3013,130.84240756381004,12.839110569438162
3014,98.56405493928403,71.1202348077936
3015,4.2094048046224986,70.96101375193578
3016,275.2932865455846,-44.38458139646901
3017,310.53037748641816,53.29574524592752
3018,45.40040262513945,69.56235887493918
3019,251.03331871910598,-33.41955020191338
3020,101.8430797303636,84.61361799366549
3021,341.8586194461852,-88.25001181189295
3022,168.66599525937252,-80.20438573327124
3023,295.51109243737017,53.6145886422118
3024,0.7757550398757829,79.0227471264752
3025,358.01416019128897,28.19228500640365
3026,46.32427604041752,54.877658572284815
3027,77.33100261106574,72.80044620971063
3028,239.77573411003132,-21.03923696925078
3029,108.75587855879756,22.413260300351126
3030,188.4179102727412,-28.904074807399624
3031,327.0223353985361,51.4274935666258
3032,152.30767976518277,48.38834173205356
3033,174.4846058443679,80.92122584842556
3034,315.31691297599673,-10.8398464152352
3035,328.2137349379427,10.160536654063307
3036,81.16197492905586,-27.413473673265663
3037,219.46648427046117,66.75466101014246
3038,352.652427741377,-43.360632085443754
3039,291.9222455751025,11.767033224521839
3040,50.95734005152735,-22.140695993629848
3041,56.422354921052076,-16.604258811610066
3042,172.97845855500356,1.4306913686031635
3043,174.07652072907206,-10.607494542445735
3044,177.5833048566408,20.478941050040874
3045,135.2131630920444,-26.202430460300818
3046,193.97505983406077,31.08799638054981
3047,346.2666443590823,23.662174336445176
3048,353.2647495761918,40.37756478701502
3049,261.1495444064458,-74.33239619903709
3050,100.8990258528215,-66.34317212612635
3051,53.289920574010964,-34.60910073411894
3052,129.65386664975247,-30.899381511131516
3053,331.21608529358826,-68.39989636531529
3054,98.53242727922398,-84.91479804860995
3055,79.2938185971537,-20.824739614416288
3056,64.51429395750891,59.8848744598879
3057,142.38639653910155,-67.39857421366557
3058,72.64269865779644,-76.06005481133707
3059,202.61342197430125,11.660349136843408
3060,174.58007269727256,8.733087688957312
3061,82.74569552534595,52.81812388502237
3062,96.22313418771662,-54.1882587524597
3063,205.74397803608178,9.169274245070213
3064,111.0423098972332,-7.208178217714064
3065,250.27778122349574,86.07404713334361
3066,267.8235169464319,-39.423041540697355
3067,200.20437939197777,7.534260412517739
3068,185.03084170437597,83.78671744510521
3069,319.1931002632561,68.04040465607554
3070,358.2413457881543,-62.67741917710565
3071,31.591230142861853,-9.675985858471208
3072,291.79894430480914,4.000935863837469
3073,47.09871408929169,-33.59428963290578
3074,320.3654959482909,-37.55694700058194
3075,342.26041189411296,-75.06817054113588
3076,43.859387301728525,77.23726504347579
3077,203.69691727210932,27.76157020202848
3078,187.29348827506618,-3.73373777286146
3079,1.5187208148016396,-45.62806222235377
3080,45.5819412086814,-20.499898654612878
3081,55.23504697825455,78.70103877566669
3082,80.11360208284583,-75.73458320665223
3083,87.40697852326545,-23.148454148079708
3084,189.20651608527035,-75.2917188477494
3085,66.64394847022454,70.89595404025235
3086,58.70864485680459,-73.11535074181748
3087,92.61145174052982,-26.246864284456265
3088,305.4308403508913,-81.24467121830926
3089,171.29647956008412,-30.627942200171468
3090,189.1595938814668,-69.46410255200237
3091,182.66897093410037,0.3885010187939173
3092,77.39940688553568,-6.271489003533276
3093,100.40952761778559,-50.6455695934486
3094,30.653214926235904,-61.021338896670485
3095,297.47131136949764,47.39779244622005
3096,38.95634444712751,-61.198204090565184
3097,125.77998399465838,-12.149863673062583
3098,100.9441216758037,29.03755924209318
3099,84.8947200526213,-43.466232106681275
3100,135.4341962807985,67.74867638639276
3101,218.74547358951423,8.168556658195826
3102,199.59529064970437,14.135133841274865
3103,124.48873479140096,-38.309335274949696
3104,76.41418315060565,-42.49362249932771
3105,234.6750969371068,39.70608883454963
3106,326.97020249434064,-70.69463180286704
3107,212.146862794744,78.86406498174182
3108,266.6266911649546,79.76630241360101
3109,287.51786804679807,65.04494255168976
3110,244.58643999238026,-35.33014783918084
3111,279.4258060669762,47.247710845893494
3112,219.86642490881616,-42.466696527269306
3113,120.52326719865205,63.081839820896704
3114,78.33776346190955,59.36885041510163
3115,198.5492464077232,-20.103638146229486
3116,63.26175663565318,-17.136127438660054
3117,72.00950276743146,15.995915415385838
3118,57.28903052854183,-38.84463656122833
3119,333.93567756919964,2.678007718133216
3120,200.8866165648013,-34.163789690115685
3121,52.64111998825403,-64.73997556660552
3122,135.52633290617428,83.52821271418415
3123,326.04060429249,18.251415635807348
3124,122.08395549678673,-32.60233783494831
3125,220.0452980466885,70.93442078097166
3126,238.01548488664574,84.4517268125139
3127,240.49306272120276,-74.10876319543
3128,34.206878432083265,79.97156023638036
3129,225.57245844195094,-13.093663158086528
3130,328.2157289997405,77.77426228467365
3131,62.9859856790292,20.591573152352638
3132,87.67071039389594,82.8915211628883
3133,2.4012969910415016,-71.55696821793111
3134,313.9723047995005,-46.483862528298005
3135,284.55183445297973,47.59724003014378
3136,325.6871327317692,-30.633383831735955
3137,277.159284595638,15.995190025588073
3138,163.29517951830985,55.65737935163716
3139,344.68495184699935,27.86218361979884
3140,211.58254307652334,35.11025800741895
3141,227.41123143827238,-24.995858478419677
3142,226.536584038702,1.4348548884128576
3143,229.84306511407988,-12.361621382611048
3144,358.79982049578257,-6.085524939952563
3145,127.27040628146351,-81.60347885467634
3146,34.626550257410656,-44.321953355468096
3147,272.5906653390906,-3.225293193741976
3148,241.34192036009918,-84.15578604835136
3149,141.3981104977719,-17.505694485142484
3150,194.1583184537405,-10.620211643822458
3151,316.71262274753934,44.81557649631179
3152,2.08511682594275,-72.62563492666932
3153,10.131184319713075,-47.30702401087815
3154,209.63508116446644,40.99583234630117
3155,18.15011749523574,36.981403841933485
3156,120.8042048986415,83.67508282869983
3157,180.4105422089916,37.99130331998357
3158,336.7496448638268,11.60642106897052
3159,145.79468808080236,-76.62030584420674
3160,58.920867053123324,-35.47375573383109
3161,244.456361277387,-41.56437003934616
3162,262.1960002465715,74.2685515774468
3163,81.95397933610558,-26.68548550997035
3164,100.95604489095831,-2.711142613362398
3165,222.35563917102994,58.92540223658921
3166,357.0148945623238,-66.23448477544832
3167,172.7130474926894,-22.011760381614693
3168,299.00731466283617,34.795607972923534
3169,351.1819313374769,30.163305163247472
3170,351.81219959840104,-14.329553041854084
3171,337.57701730726035,81.03018738226206
3172,139.7785081412213,-86.4490115810595
3173,355.85056850574114,50.37498167761203
3174,74.71474247470685,44.77881605494437
3175,13.920588639987459,-52.982891990411964
3176,244.91414426185094,-27.46520568354275
3177,137.9898776335974,19.03515873854846
3178,337.42804924300685,-22.494929593364304
3179,236.12394478994378,14.529426262050492
3180,205.81868758419319,-54.607407369152796
3181,335.03478030864085,43.38337520745225
3182,273.8519183429266,85.0359779567751
3183,345.2705016897573,-44.75854564534748
3184,28.246539580473616,-36.31004004705675
3185,296.31505993552406,43.038617345604166
3186,71.00456848191097,45.57359708403658
3187,299.4234117078872,-88.61635807590741
3188,194.029390798878,-35.48083382422203
3189,342.64911235663,-76.38777191950267
3190,135.21853789808975,51.51911766424129
3191,264.4467894958253,-18.77765496236549
3192,164.96505375301302,-59.566594185516706
3193,148.68225879247754,75.97559495136761
3194,350.5963061963072,42.850438973237374
3195,99.77083985563713,-72.85541754764218
3196,167.08895974567875,23.883335439149178
3197,332.28383318487323,-11.307754466729122
3198,248.02457673322522,-19.690219567292843
3199,261.36852004826363,-72.1003549053862
3200,252.36146420976036,73.58159661338132
3201,254.00665518961577,-20.292355014471767
3202,327.0433322344161,59.51901783040313
3203,355.4964199746945,-48.928377880660115
3204,97.36367508231237,28.379321355325516
3205,226.93588051037335,86.76284968300723
3206,108.74905860951009,-27.99835198295547
3207,227.58033599462237,81.78950812799837
3208,314.983019082746,39.13363361409171
3209,82.33722581659346,16.398009719628178
3210,106.8379439186291,-47.06896048096976
3211,219.7578427779548,-53.372227121726354
3212,117.30506218217343,-43.16640431971189
3213,236.30246011393913,49.645166700637844
3214,63.564263166749825,-17.298258463113385
3215,319.61326837421564,54.34632032315153
3216,287.26393114331074,-83.42307358079957
3217,289.35353581921333,-38.99143034485166
3218,98.55824856588727,-43.03735932202894
3219,73.01389255278903,-12.761529929483288
3220,179.1501411875497,45.796632475396564
3221,353.30559348662575,70.07350167933194
3222,99.95761150585983,-84.99846118342913
3223,183.46367787076355,58.24525266816141
3224,186.24189340151506,20.363373322952185
3225,113.32647146457248,-40.46470279015881
3226,260.43584327190786,-67.23149869408172
3227,331.3614269896912,53.66371746500289
